GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1005320,110000876071,2023,Arkema Inc.,900 First Avenue,King of Prussia,PA,19406,MONTGOMERY COUNTY,ARKEMA DELAWARE INC,900 First Street Avenue,King Of Prussia,PA,19406,100,325120
1005321,110002408305,2023,CalNRG  Santa Clara Valley Gas Plant,3824 GUIBERSON ROAD-GAS PL,PIRU,CA,93040,VENTURA COUNTY,CALIFORNIA RESOURCES CORP,"27200 Tourney Road, Suite 200",Santa Clarita,CA,91355,100,211130
1005322,110045331093,2023,PINE LAKE CORN PROCESSORS,33371 170TH ST,STEAMBOAT ROCK,IA,50672,HARDIN COUNTY,PINE LAKE CORN PROCESSORS LLC,33371 170Th St,Steamboat Rock,IA,50672,100,325193
1005327,110000366611,2023,AMERICAN CAST IRON PIPE CO,1500 32nd Avenue North,BIRMINGHAM,AL,35207,JEFFERSON COUNTY,AMERICAN CAST IRON PIPE CO,1500 32Nd Avenue North,Birmingham,AL,35207,100,331511
1005328,110006778656,2023,VOLUSIA SOLID WASTE MANAGEMENT DIVISION,1990 TOMOKA FARMS RD,PORT ORANGE,FL,32128,VOLUSIA COUNTY,VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,123 W. Indiana Avenue,Deland,FL,32720,100,562212
1005329,110071159223,2023,Benton Gas System,201 Main Street,Benton,KY,42025,MARSHALL COUNTY,CITY OF BENTON KENTUCKY,1009 Main St.,Benton,KY,42025,100,221210
1005331,110056967000,2023,CEMEX SOUTHEAST LLC,2720 HIGHWAY 341 SOUTH,CLINCHFIELD,GA,31013,HOUSTON COUNTY,CEMEX SOUTHEAST LLC,"10100 Katy Freeway, Suite 300",Houston,TX,77043,100,327310
1005332,110071160132,2023,Lucedale (SESH) Compressor Station,,Lucedale,MS,39452,GEORGE COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,50,486210
1005332,110071160132,2023,Lucedale (SESH) Compressor Station,,Lucedale,MS,39452,GEORGE COUNTY,ENBRIDGE (US) INC,5400 Westheimer CT,Houston,TX,77056,50,486210
1005335,110068296506,2023,RICE COUNTY LANDFILL,3800 145TH ST E,DUNDAS,MN,55019,RICE COUNTY,RICE COUNTY MINNESOTA,320 Nw 3Rd Street,Faribault,MN,55021,100,562212
1005337,110000412170,2023,"DECORATIVE PANELS INTERNATIONAL, INC.",416  FORD AVE.,ALPENA,MI,49707,ALPENA COUNTY,AS AMERICA INC,One Centennial Way,Piscataway,NJ,08854,100,321219
1005338,110032634102,2023,STEEL DUST RECYCLING LLC,13209 HIGHWAY 96,MILLPORT,AL,35576,LAMAR COUNTY,STEEL DUST RECYCLING LLC,13209 Highway 96,Millport,AL,35576,100,331492
1005339,110011572164,2023,WILLIAM BEAUMONT HOSPITAL,3601 W 13 MILE RD,ROYAL OAK,MI,48073,OAKLAND COUNTY,BEAUMONT HEALTH SYSTEM LLC,3601 West 13 Mile Rd.,Royal Oak,MI,48073,100,622110
1005340,110008124939,2023,EVONIK CORPORATION,131 County Road 875,ETOWAH,TN,37331,MCMINN COUNTY,EVONIK CORP,299 Jefferson Road,Parsippany,NJ,07054,100,325180
1005341,110012234251,2023,HONDA MANUFACTURING OF ALABAMA LLC,1800 HONDA DRIVE,LINCOLN,AL,35096,TALLADEGA COUNTY,AMERICAN HONDA MOTOR CO INC,1919 Torrance Blvd,Torrance,CA,90501,100,336110
1005344,110000459183,2023,CHAPARRAL STEEL MIDLOTHIAN PLANT,300 WARD ROAD,MIDLOTHIAN,TX,76065,ELLIS COUNTY,GERDAU USA INC,4221 W. Boy Scout Blvd.,Tampa,FL,33607,100,331110
1005346,110000351887,2023,CMC Steel SC,310 New State Road,Cayce,SC,29033,LEXINGTON COUNTY,COMMERCIAL METALS CO,6565 N. Macarthur Blvd. Suite 800,Irving,TX,75039,100,331110
1005347,110070367549,2023,TEXAS DISPOSAL SYSTEMS LANDFILL,3016 FM 1327,BUDA,TX,78610,TRAVIS COUNTY,TEXAS DISPOSAL SYSTEMS LANDFILL INC,12200 Carl Road,Creedmoor,TX,78610-2184,100,562212
1005349,110071161807,2023,CENTRAL PENINSULA BALING FACILITY-SOLDOTNA LF,98.5 STERLING HWY.,SOLDOTNA,AK,99669,KENAI PENINSULA BOROUGH,KENAI PENINSULA BOROUGH (INC),144 North Binkley Street,Soldotna,AK,99669,100,562212
1005351,110071160153,2023,Buchanan Mine - Preparation Plant,4086 Page Drive,Oakwood,VA,24631,BUCHANAN COUNTY,CORONADO GROUP LLC,"57 Danbury Road, Suite 201",Wilton,CT,06897,100,212114
1005352,110000767705,2023,LEHIGH CEMENT CO LLC,700 25TH STREET NORTHWEST,MASON CITY,IA,50401,CERRO GORDO COUNTY,HEIDELBERG MATERIALS US CEMENT LLC,"7660 Imperial Way, Suite 200",Allentown,PA,18195,100,327310
1005353,110038367228,2023,ABERDEEN ENERGY LLC,13435 370TH AVENUE,MINA,SD,57451,EDMUNDS COUNTY,GLACIAL LAKES CORN PROCESSORS,301 20Th Ave Se,Watertown,SD,57201,100,325193
1005354,110000348749,2023,Carolina Stalite Company,12423 Old Aquadale Rd.,Norwood,NC,28128,STANLY COUNTY,CAROLINA STALITE CO LTD PTNR,205 Klumac Rd.,Salisbury,NC,28145,100,327992
1005355,110017396414,2023,MIDWAY-SUNSET COGENERATION CO.,3466 CROCKER SPRGS RD,FELLOWS,CA,93224,KERN COUNTY,"CPPIB Vedder US Holdings, LLC","100 First Street, Suite 2600",San Francisco,CA,94105,24.5,221112
1005355,110017396414,2023,MIDWAY-SUNSET COGENERATION CO.,3466 CROCKER SPRGS RD,FELLOWS,CA,93224,KERN COUNTY,NRG ENERGY INC,910 Louisiana Street,Houston,TX,77002,50,221112
1005355,110017396414,2023,MIDWAY-SUNSET COGENERATION CO.,3466 CROCKER SPRGS RD,FELLOWS,CA,93224,KERN COUNTY,IKAV Impact USA Inc,1201 Louisiana Suite 3400,Houston,TX,77002,25.5,221112
1005356,110071162088,2023,CROOK COUNTY LANDFILL,5601 SW HOUSTON LAKE RD.,PRINEVILLE,OR,97754,CROOK COUNTY,COUNTY OF CROOK OREGON,300 Ne 3Rd Street,Prineville,OR,97754,100,562111
1005358,110000550298,2023,CARDINAL FG,1650 MOHR ROAD,PORTAGE,WI,53901,COLUMBIA COUNTY,CARDINAL GLASS INDUSTRIES INC,"775 Prairie Center Drive, Suite 200",Eden Prairie,MN,55344,100,327211
1005360,110071160479,2023,Lafarge Ravena Cement Plant,1916 ROUTE 9 WEST,RAVENA,NY,12143,RENSSELAER COUNTY,HOLCIM PARTICIPATIONS (US) INC - RAVENA PLANT,"8700 W. Bryn Mawr Ave., Suite 300N",Chicago,IL,60631,100,327310
1005361,110000364944,2023,"CUTRALE CITRUS JUICES USA, INC.",602 MCKEAN ST.,AUBURNDALE,FL,33823,POLK COUNTY,CUTRALE CITRUS JUICES USA INC,602 McKean Street,Auburndale,FL,33823,100,311411
1005362,110037498838,2023,LOUISIANA TECH UNIVERSITY,1200 Lomax Dr.,RUSTON,LA,71270,LINCOLN PARISH,LOUISIANA TECH UNIVERSITY,305 Wisteria Street,Ruston,LA,71272,100,221330
1005363,110012413628,2023,"CALUMET KARNS CITY REFINING, LLC.",138 PETROLIA STREET,KARNS CITY,PA,16041,BUTLER COUNTY,CALUMET SPECIALTY PRODUCTS PARTNERS LP,"2780 Waterfront Parkway East Dr., Suite 200",Indianapolis,IN,46214,100,324199
1005365,110056353075,2023,LEXINGTON / FAYETTE LANDFILL,4216 Hedger Lane,LEXINGTON,KY,40516,FAYETTE COUNTY,LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT,200 East Main St,Lexington,KY,40507,100,562212
1005367,110043797399,2023,US ARMY - FORT BELVOIR,9820 FLAGLER ROAD,FORT BELVOIR,VA,22060,FAIRFAX COUNTY,US GOVERNMENT,,,,,,928110
1005368,110065359098,2023,TEHAMA COUNTY/RED BLUFF LANDFILL,19995 PLYMIRE ROAD,RED BLUFF,CA,96080,TEHAMA COUNTY,TEHAMA COUNTY/CITY OF RED BLUFF LANDFILL AGENCY,19995 Plymire Rd.,Red Bluff,CA,96080,100,562212
1005369,110061054923,2023,HUSKER AG L L C,54048 HIGHWAY 20,PLAINVIEW,NE,68769,PIERCE COUNTY,HUSKER AG LLC,54048 Highway 20,Plainview,NE,68769,100,325193
1005371,110014061558,2023,Tazewell County Landfill,245 Lynn Hollow Road,North Tazewell,VA,24630,TAZEWELL COUNTY,TAZEWELL COUNTY BOARD OF SUPERVISORS,197 Main St,Tazewell,VA,24651,100,562212
1005374,110071219957,2023,Marquis Energy - Illinois LLC,11953 Prairie Industrial Parkway,HENNEPIN,IL,61327,PUTNAM COUNTY,MARQUIS ENERGY - ILLINOIS LLC,10000 Marquis Drive,Hennepin,IL,61327,100,325193
1005378,110041998005,2023,Colors and Effects USA LLC,205 South James Street,Newport,DE,19804,NEW CASTLE COUNTY,SUN CHEMICAL,35 Waterview Blvd,Parsippany,NJ,07054-1285,100,325130
1005381,110071160154,2023,Orangeburg Department of Public Utilities,1016 Russell St,Orangeburg,SC,29116,ORANGEBURG COUNTY,CITY OF ORANGEBURG SOUTH CAROLINA,Po Box 1057,Orangeburg,SC,29116,100,221210
1005382,110033219167,2023,"POET Biorefining-Cloverdale, LLC",2265 East County Road 800 South,Cloverdale,IN,46120,PUTNAM COUNTY,POET LLC,4615 North Lewis Avenue,Sioux Falls,SD,57104,100,325193
1005383,110000374639,2023,"TYSON FARMS, INC. - Union City TN",2800 E. TYSON DR.,UNION CITY,TN,38261,OBION COUNTY,TYSON FOODS INC,2200 W Don Tyson Parkway,Springdale,AR,72762,100,311615
1005384,110043790172,2023,ROSEBURG LANDFILL,376 Roseburg Landfill Road,ROSEBURG,OR,97470,DOUGLAS COUNTY,DOUGLAS COUNTY PUBLIC WORKS DEPARTMENT,36 SE DOUGLAS AVE ROOM 219 ,ROSEBURG,OR,97470,100,562212
1005385,110041568568,2023,ARCELORMITTAL TUBULAR PRODUCTS USA LLC,132-140 W MAIN ST,SHELBY,OH,44875,RICHLAND COUNTY,ARCELORMITTAL HOLDINGS LLC,"833 W. Lincoln Highway, Suite 200E",Schererville,IN,46375,100,331210
1005386,110013292515,2023,Glacial Lakes Energy,301 20th Ave. SE,Watertown,SD,57201,CODINGTON COUNTY,GLACIAL LAKES CORN PROCESSORS,301 20Th Ave Se,Watertown,SD,57201,100,325193
1005387,110043790092,2023,Puget Sound Energy LDC,10885 NE 4th St,Bellevue,WA,98004,KING COUNTY,PUGET HOLDINGS LLC,Po Box 97034,Bellevue,WA,98009,100,221210
1005388,110071159221,2023,FORT MORGAN CITY OF,710 E Railraod Ave,FORT MORGAN,CO,80701,MORGAN COUNTY,CITY OF FORT MORGAN COLORADO,710 E Railroad Ave,Fort Morgan,CO,80701,100,221210
1005389,110001147312,2023,MONARCH CERAMIC TILE INC,834 RICKWOOD ROAD,FLORENCE,AL,35630,LAUDERDALE COUNTY,MOHAWK INDUSTRIES INC,160 S Industrial Blvd,Calhoun,GA,30701,100,327120
1005390,110000493555,2023,Canton Refinery,2408 GAMBRINUS RD. S.W.,CANTON,OH,44706,STARK COUNTY,MARATHON PETROLEUM CORP,539 South Main Street,Findlay,OH,45840,100,324110
1005391,110071160307,2023,XTO - Farrar Plant,3784 FM Rd 39,Jewett,TX,75846,LEON COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd,Irving,TX,75039,100,211130
1005392,110030746959,2023,ANGELINA COUNTY WASTE MANAGEMENT CENTER,7521 FM 58,LUFKIN,TX,75901,ANGELINA COUNTY,COUNTY OF ANGELINA TEXAS,Po Box 1862,Lufkin,TX,75902,100,562212
1005395,110045587584,2023,BARROW UTILITIES & ELECTRIC,1295 AGVIK STREET,BARROW,AK,99723,NORTH SLOPE BOROUGH,BARROW UTILITIES & ELECTRIC COOPERATIVE INC,1295 Agvik St,Barrow,AK,99723,100,221112
1005397,110022407956,2023,CRAIGHEAD COUNTY SOLID WASTE DISPOSAL,328 COUNTY ROAD 476,JONESBORO,AR,72403,CRAIGHEAD COUNTY,CRAIGHEAD COUNTY SOLID WASTE DISPOSAL AUTHORITY,328 County Rd 476,Jonesboro,AR,72403,100,562212
1005399,110071160101,2023,ST. GEORGE CITY POWER: MILLCREEK GENERATION STATION,811 E. REDHILLS PARKWAY,ST. GEORGE,UT,84770,WASHINGTON COUNTY,CITY OF ST GEORGE UTAH,175 E. 200 N.,St. George,UT,84770,100,221112
1005410,110071159287,2023,MGS Platform A,,Offshore,AK,00000,KENAI PENINSULA BOROUGH,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100,211120
1005412,110005365050,2023,COWLITZ COUNTY LANDFILL,85 TENNANT WAY,LONGVIEW,WA,98632,COWLITZ COUNTY,COWLITZ COUNTY WASHINGTON,207 4Th Ave. N,Kelso,WA,98626,100,562212
1005415,110070298743,2023,SMITHFIELD FRESH MEATS CORP-DENISON,800 INDUSTRIAL DRIVE,DENISON,IA,51442,CRAWFORD COUNTY,SMITHFIELD FOODS INC,200 Commerce Street,Smithfield,VA,23430,100,311611
1005416,110071160456,2023,U.S. ARMY GARRISON FORT KNOX,"125 6th Ave, STE 320",FORT KNOX,KY,40121,HARDIN COUNTY,US GOVERNMENT,,,,,,928110
1005417,110000320714,2023,"Mars Wrigley Confectionery US, LLC",700 HIGH STREET,HACKETTSTOWN,NJ,07840,WARREN COUNTY,MARS INC,6885 Elm Street,Mclean,VA,22101-3883,100,311352
1005418,110013816228,2023,SPARTAN STEEL COATING,3300 WOLVERINE DRIVE,MONROE,MI,48162,MONROE COUNTY,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,48,332812
1005418,110013816228,2023,SPARTAN STEEL COATING,3300 WOLVERINE DRIVE,MONROE,MI,48162,MONROE COUNTY,Worthington Steel,200 old wilson bridge rd,Columbus,OH,43085,52,332812
1005420,110001255150,2023,COVE POINT LNG FACILITY,2100 Cove Point Rd,Lusby,MD,20657,CALVERT COUNTY,DOMINION ENERGY INC,120 Tredegar St,Richmond,VA,23219,100,486210
1005422,110000344958,2023,ND Fairmont LLC,702 AFR DRIVE,FAIRMONT,WV,26554,MARION COUNTY,ND PAPER LLC,"1901 South Meyers Road, Suite 600",Oakbrook Terrace,IL,60181,100,322110
1005423,110000328743,2023,UNIVERSAL STAINLESS BRIDGEVILLE PLT,600 MAYER STREET,BRIDGEVILLE,PA,15017,ALLEGHENY COUNTY,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,600 Mayer Street,Bridgeville,PA,15017,100,331110
1005424,110000349383,2023,"FRITO-LAY, INCORPORATED",2911 NEVADA BV,CHARLOTTE,NC,28273,MECKLENBURG COUNTY,PEPSICO INC,700 Anderson Hill Road,Purchase,NY,10577,100,311919
1005425,110000445821,2023,"Futamura USA, Inc.",6000 SE 2nd Street,Tecumseh,KS,66542,SHAWNEE COUNTY,FUTAMURA USA INC,6000 Se 2Nd St,Tecumseh,KS,66542,100,325220
1005428,110071159442,2023,Chester County Natural Gas Authority,517 Ballymena Road,Chester,SC,29706,CHESTER COUNTY,CHESTER COUNTY NATURAL GAS AUTHORITY,517 Ballymena Road,Chester,SC,29706,100,221210
1005429,110039119478,2023,Henderson Compressor Station,8911 FM 455,Montague,TX,76251,MONTAGUE COUNTY,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100,486210
1005431,110037901134,2023,KRIPPLE KREEK GAS PLANT,1988 BRIAR CREEK RD,BOWIE,TX,76230,MONTAGUE COUNTY,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100,211130
1005432,110010495384,2023,AMERICAN AIRLINES,3800 NORTH MINGO ROAD,TULSA,OK,74116,TULSA COUNTY,AMERICAN AIRLINES GROUP INC,"1 Skyview Dr, MD 8B101",Fort Worth,TX,76155,100,481111
1005434,110001383315,2023,CARGILL INC/SALT DIVISION,609 EAST AVENUE G,HUTCHINSON,KS,67501,RENO COUNTY,CARGILL INC,15407 Mcginty Road West,Wayzata,MN,55391,100,311942
1005435,110071159463,2023,Rock Energy Cooperative,2815 Kennedy Rd.,Janesville,WI,53547,ROCK COUNTY,ROCK ENERGY COOPERATIVE,2815 Kennedy Road,Janesville,WI,53545,100,221210
1005436,110071159734,2023,City of Wrens,401 Broad Street,Wrens,GA,30833,JEFFERSON COUNTY,CITY OF WRENS GEORGIA,401 Broad Street,Wrens,GA,30833-0125,100,221210
1005440,110010068050,2023,Upper Southwest Regional Soild Waste Management District,319 Landfill Road,Nashville,AR,71852,HOWARD COUNTY,UPPER SOUTHWEST REGIONAL SOLID WASTE MANAGEMENT DISTRICT,319 Landfill Rd,Nashville,AR,71852,100,562212
1005442,110000417228,2023,ATI LADISH LLC,5481 S PACKARD AVE,CUDAHY,WI,53110,MILWAUKEE COUNTY,ALLEGHENY TECHNOLOGIES INC,1000 Six Ppg Place,Pittsburgh,PA,15222,100,332111
1005443,110000351994,2023,Michelin NA Lexington,2420 Two Notch Road,Lexington,SC,29072,LEXINGTON COUNTY,MICHELIN NORTH AMERICA INC,1 Parkway South,Greenville,SC,29615,100,326211
1005445,110000395938,2023,"Kosei St. Marys, Corp.",1100 MCKINLEY RD.,SAINT MARYS,OH,45885,AUGLAIZE COUNTY,KOSEI AMERICA HOLDINGS INC,1100 Mckinley Road,St. Marys,OH,45885,100,336390
1005446,110009555542,2023,MIDSTREAM ENERGY PARTNERS NORTH COLES LEVEE GAS PLANT,9224 TUPMAN ROAD,TUPMAN,CA,93276,KERN COUNTY,MIDSTREAM ENERGY PARTNERS (USA) LLC,9224 Tupman Road,Tupman,CA,93276,100,211130
1005451,110071159444,2023,City of Covington,200 W. Washington Ave,Covington,TN,38019,TIPTON COUNTY,CITY OF COVINGTON TENNESSEE,200 W. Washington Ave,Covington,TN,38019,100,921120
1005453,110071159445,2023,ECOELECTRICA LP,ROAD 337 KM 3.7,PENUELAS,PR,00624,PENUELAS MUNICIPIO,ECOELECTRICA LP,641 Carr 337 Km 3.7 Tallaboa Poniente,Penuelas,PR,00624,100,221112
1005458,110008056370,2023,Argos Cement LLC,4000 NORTHWEST COUNTY ROAD 235,NEWBERRY,FL,32669,ALACHUA COUNTY,ARGOS USA LLC,"3015 Windward Plaza, Suite 300",Alpharetta,GA,30005,100,327310
1005459,,2023,"Mitsubishi Electric Power Products, Inc.",530 Keystone Drive,Warrendale,PA,15086,,MITSUBISHI ELECTRIC CORP,5665 Plaza Drive,Cypress,CA,90630-0007,100,335313
1005461,110014008536,2023,LINCOLN COUNTY LANDFILL,5291 CROUSE RD,CROUSE,NC,28033,LINCOLN COUNTY,LINCOLN COUNTY NORTH CAROLINA,115 West Main Street,Lincolnton,NC,28092,100,562212
1005464,110007275046,2023,Eastern Michigan University,812 Oakwood,Ypsilanti,MI,48197,WASHTENAW COUNTY,EASTERN MICHIGAN UNIVERSITY,812 Oakwood,Ypsilanti,MI,48197,100,611310
1005465,110000437974,2023,EVONIK CORPORATION,8300 WEST ROUTE 24,MAPLETON,IL,61547,PEORIA COUNTY,EVONIK CORP,2 Turner Place,Piscataway,NJ,08854,100,325199
1005471,110001203331,2023,TEMPLE UNIVERSITY HEALTH SCIENCES CAMPUS,1218 W ONTARIO,PHILADELPHIA,PA,19140,PHILADELPHIA COUNTY,TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,1009 W. Montgomery Avenue,Philadelphia,PA,19122,100,611310
1005476,110035761967,2023,MID AMERICA AGRI PRODUCTS WHEATLAND LLC,76080 RD 338,MADRID,NE,69150,PERKINS COUNTY,MID AMERICA BIO ENERGY & COMMODITIES LLC,1900 East State Farm Rd,North Platte,NE,69101,100,325193
1005477,110071159904,2023,Baltimore Gas & Electric Company,1699 Leadenhall Street,Baltimore,MD,21230,BALTIMORE CITY,EXELON CORP,"10 S. Dearborn Street, 48Th Floor",Chicago,IL,60603-2300,100,221210
1005478,110040494523,2023,Gary Sanitary Closed Landfill,1900  Burr St,Gary,IN,46402,LAKE COUNTY,CITY OF GARY INDIANA,401 Broadway,Gary,IN,46402,100,562212
1005479,110000397197,2023,"Ingredion Incorporated, Indianapolis Plant",1515 S DROVER ST,INDIANAPOLIS,IN,46221,MARION COUNTY,INGREDION INC,5 Westbrook Corporate Center,Westchester,IL,60154,100,311221
1005480,110071159905,2023,West Texas Region Disposal Facility,17304 North FM 2528,Abernathy,TX,79311,HALE COUNTY,CITY OF LUBBOCK TEXAS,1314 Avenue K,Lubbock,TX,79401,100,562212
1005481,110071159906,2023,LIBERTY UTILITIES - MASSACHUSETTS,P.O. Box 911,FALL RIVER,MA,02722,BRISTOL COUNTY,LIBERTY UTILITIES CO,14920 W Camelback Road,Litchfield Park,AZ,85340,100,221210
1005482,110071159907,2023,Caliche Canyon Landfill,8425 North Avenue P,Lubbock,TX,79403,LUBBOCK COUNTY,CITY OF LUBBOCK TEXAS,1314 Avenue K,Lubbock,TX,79401,100,562212
1005483,110000852649,2023,FCA Chrysler Technology Center,800 Chrysler Drive,Auburn Hills,MI,48326,OAKLAND COUNTY,FCA NORTH AMERICA HOLDINGS LLC,1000 Chrysler Drive,Auburn Hills,MI,48326,100,336110
1005484,110000900008,2023,FCA STERLING STAMPING PLANT,35777 VAN DYKE,STERLING HEIGHTS,MI,48312,MACOMB COUNTY,FCA NORTH AMERICA HOLDINGS LLC,1000 Chrysler Drive,Auburn Hills,MI,48326,100,336370
1005485,110000405393,2023,FCA WARREN TRUCK ASSEMBLY PLANT,21500 MOUND ROAD,WARREN,MI,48091,MACOMB COUNTY,FCA NORTH AMERICA HOLDINGS LLC,1000 Chrysler Drive,Auburn Hills,MI,48326,100,336110
1005488,110015651052,2023,Chautauqua County Landfill,3889 Towerville Road,Jamestown,NY,14701,CHAUTAUQUA COUNTY,COUNTY OF CHAUTAUQUA NEW YORK,3 N. Main Street,Mayville,NY,14757,100,562212
1005489,110071159742,2023,Madill Plant,10 Miles E. of Madill on Hwy 199,Madill,OK,73446,MARSHALL COUNTY,BCE-MACH III MIDSTREAM HOLDINGS LLC,"14201 Wireless Way, Suite 300",Oklahoma City,OK,73134,50,211130
1005489,110071159742,2023,Madill Plant,10 Miles E. of Madill on Hwy 199,Madill,OK,73446,MARSHALL COUNTY,CARRERA GAS CO LLC,"6100 S. Yale Ave, Suite 2050",Tulsa,OK,74136,50,211130
1005491,110069711869,2023,"AM/NS Calvert, LLC",1 AM/NS Way,CALVERT,AL,36513,MOBILE COUNTY,AM/NS CALVERT LLC,1 Am/Ns Way,Calvert,AL,36513,100,331110
1005492,110043790181,2023,US Air Force Academy,8120 Edgerton Drive,USAFA,CO,80840,EL PASO COUNTY,US GOVERNMENT,,,,,,928110
1005493,110013981806,2023,EBR NORTH LANDFILL,16001 SAMUELS RD,ZACHARY,LA,70791,EAST BATON ROUGE PARISH,CITY OF BATON ROUGE LOUISIANA,222 Saint Louis Street Room 816,Baton Rouge,LA,70802,100,562212
1005495,110070081916,2023,Rutgers Health Science Campus at Newark,30 Bergen Street ADMC #2 Suite 207,Newark,NJ,07101,ESSEX COUNTY,RUTGERS THE STATE UNIVERSITY OF NEW JERSEY,27 Road 1,Piscataway,NJ,08854,100,611310
1005501,110001191068,2023,"University of California, Los Angeles",405 Hilgard Ave.,LOS ANGELES,CA,90095,LOS ANGELES COUNTY,UC REGENTS,1111 Franklin St.,Oakland,CA,94607,100,611310
1005502,110000606158,2023,"East Dubuque Nitrogen Fertilizers, LLC",16675 HIGHWAY 20 WEST,EAST DUBUQUE,IL,61025,JO DAVIESS COUNTY,CVR ENERGY INC,2277 PLAZA DR STE 500,SUGAR LAND,TX,77479,100,325311
1005504,110071161054,2023,PREPA AGUIRRE POWER GENERATION COMPLEX,PR-03 KM 152.7 BO. MONTESORRIA AGUIRRE,AGUIRRE,PR,00704,SALINAS MUNICIPIO,PUERTO RICO ELECTRIC POWER AUTHORITY,1110 Avenue Ponce De Leon,San Juan,PR,00907,100,221112
1005507,110017385159,2023,COMMERCIAL BRICK,OLD HIGHWAY 270,WEWOKA,OK,74884,SEMINOLE COUNTY,COMMERCIAL BRICK CORP,Old Highway 270,Wewoka,OK,74884,100,327120
1005508,110064340075,2023,Caesars Entertainment Consolidated Properties Source ID 257,One Caesars Palace Drive,Las Vegas,NV,89109,CLARK COUNTY,CAESARS ENTERTAINMENT CORP,One Caesars Palace Drive,Las Vegas,NV,89109,100,721120
1005509,110071159903,2023,University of Alaska Fairbanks,802 Alumni Drive,Fairbanks,AK,99775,FAIRBANKS NORTH STAR BOROUGH,STATE OF ALASKA,120 East 4Th Street,Juneau,AK,99801,100,611310
1005512,110008054283,2023,US MILITARY ACADEMY AT WEST POINT,667A Ruger Road,WEST POINT,NY,10996,ORANGE COUNTY,US GOVERNMENT,,,,,,611310
1005513,110000328556,2023,"CARGILL INCORPORATED, WATKINS GLEN PLANT",518 EAST 4TH STREET,WATKINS GLEN,NY,14891,SCHUYLER COUNTY,CARGILL INC,15407 Mcginty Road West,Wayzata,MN,55391,100,311942
1005514,110071161057,2023,City of Sylvania,130 North Community Drive,Sylvania,GA,30467,SCREVEN COUNTY,CITY OF SYLVANIA GEORGIA,104 South Main Street,Sylvania,GA,30467-0555,100,221210
1005515,110000370134,2023,HOEGANAES CORPORATION,1315 AIRPORT ROAD,GALLATIN,TN,37066,SUMNER COUNTY,GKN Powdered Metallurgy Holdings INC,1670 Opdyke Court,Auburn Hills,MI,48326,100,331110
1005516,110010874535,2023,"WVA Manufacturing, LLC",,ALLOY,WV,25002,FAYETTE COUNTY,DOW INC,2211 H H Dow Way,Midland,MI,48642,49,331110
1005516,110010874535,2023,"WVA Manufacturing, LLC",,ALLOY,WV,25002,FAYETTE COUNTY,GLOBE SPECIALTY METALS INC,"600 Brickell Avenue, Suite 3100",Miami,FL,33131,51,331110
1005517,110000784116,2023,Olam West Coast Inc,1350 PACHECO PASS HWY,GILROY,CA,95020,SANTA CLARA COUNTY,OLAM HOLDINGS PTNR,205 E Riverpark Circle Suite 310,Fresno,CA,93720,100,311423
1005518,110014003531,2023,BLACK OAK LANDFILL,5054 HIGHWAY HH,HARTVILLE,MO,65667,WRIGHT COUNTY,GFL ENVIRONMENTAL HOLDINGS (US) INC,3301 BENSON DRIVE SUITE 601,RALEIGH,NC,27609,100,562212
1005519,110071160009,2023,National Gas & Oil Cooperative,P. O. Box 4970,Newark,OH,43058,LICKING COUNTY,LICKING RURAL ELECTRIFICATION INC,1500 Granville Road,Newark,OH,43058,100,221210
1005520,110071161053,2023,Smithfield Fresh Meats Corp. - Crete Facility,2223 Industrial Road,Crete,NE,68333,SALINE COUNTY,SMITHFIELD FOODS INC,200 Commerce Street,Smithfield,VA,23430,100,311611
1005523,110069496959,2023,"Monument Chemical Port Arthur, LLC (previously known as KMTEX)",2450 S. GULFWAY DR.,PORT ARTHUR,TX,77641,JEFFERSON COUNTY,MONUMENT CHEMICAL LLC,16717 Jacintoport Blvd,Houston,TX,77015,100,325199
1005524,110043815529,2023,Orange County Regional Landfill,1514 Eubanks Road,Chapel Hill,NC,27516,ORANGE COUNTY,ORANGE COUNTY NORTH CAROLINA,1207 Eubanks Road,Chapel Hill,NC,27516,100,562212
1005525,110071160878,2023,BELLEFIELD BOILER PLANT,,PITTSBURGH,PA,15213,ALLEGHENY COUNTY,BELLEFIELD BOILER PLANT,Boundary Street,Pittsburgh,PA,15213,100,221330
